meanA,sdA,Time,Method,Database,Sujet_Session_Run
0.5599999999999999,0.1577621275493231,0000-12-31T00:00:03.149,Wolf,EPFLP300,"sj: 9, ss: 2, run 4:      "
0.6793181818181818,0.16470766740646697,0000-12-31T00:00:02.775,Wolf,EPFLP300,"sj: 9, ss: 2, run 5:      "
0.6166666666666667,0.1652719420071502,0000-12-31T00:00:03.152,Wolf,EPFLP300,"sj: 9, ss: 2, run 6:      "
0.5791666666666666,0.12179534037996527,0000-12-31T00:00:03.009,Wolf,EPFLP300,"sj: 9, ss: 3, run 1:      "
0.5351190476190476,0.11253516289310274,0000-12-31T00:00:02.895,Wolf,EPFLP300,"sj: 9, ss: 3, run 2:      "
0.6516666666666667,0.16840757438758835,0000-12-31T00:00:02.572,Wolf,EPFLP300,"sj: 9, ss: 3, run 3:      "
0.6166666666666665,0.177647521725772,0000-12-31T00:00:02.805,Wolf,EPFLP300,"sj: 9, ss: 3, run 4:      "
0.55,0.1269903272295829,0000-12-31T00:00:03.088,Wolf,EPFLP300,"sj: 9, ss: 3, run 5:      "
0.5041666666666667,0.09096957163229343,0000-12-31T00:00:03.022,Wolf,EPFLP300,"sj: 9, ss: 3, run 6:      "
0.5340909090909091,0.12227282114824979,0000-12-31T00:00:02.644,Wolf,EPFLP300,"sj: 9, ss: 4, run 1:      "
0.5583333333333333,0.12139874101895641,0000-12-31T00:00:03.089,Wolf,EPFLP300,"sj: 9, ss: 4, run 2:      "
0.4909090909090909,0.01916531915253564,0000-12-31T00:00:03.255,Wolf,EPFLP300,"sj: 9, ss: 4, run 3:      "
0.4708333333333333,0.03952847075210475,0000-12-31T00:00:02.756,Wolf,EPFLP300,"sj: 9, ss: 4, run 4:      "
0.49772727272727274,0.0507632289931847,0000-12-31T00:00:02.958,Wolf,EPFLP300,"sj: 9, ss: 4, run 5:      "
0.49000000000000005,0.02108185106778919,0000-12-31T00:00:02.485,Wolf,EPFLP300,"sj: 9, ss: 4, run 6:      "
